match_id,rally_id,stroke_num,player_hitting,player1_pos,player2_pos,player1_x,player1_y,player2_x,player2_y,dist_players,dist_player1_net,dist_player2_net,disp_p1_center_dx,disp_p1_center_dy,disp_p2_center_dx,disp_p2_center_dy,dist_p1_center,dist_p2_center,vel_p1_dx,vel_p1_dy,vel_p2_dx,vel_p2_dy,shuttle_hit_from,shuttle_hit_to,stroke_type,prev_stroke_type,player1_pos_mask,player2_pos_mask,shuttle_hit_from_mask,shuttle_hit_to_mask,player1_x_mask,player1_y_mask,player2_x_mask,player2_y_mask,dist_players_mask,dist_player1_net_mask,dist_player2_net_mask,disp_p1_center_dx_mask,disp_p1_center_dy_mask,disp_p2_center_dx_mask,disp_p2_center_dy_mask,dist_p1_center_mask,dist_p2_center_mask,vel_p1_dx_mask,vel_p1_dy_mask,vel_p2_dx_mask,vel_p2_dy_mask,prev_stroke_type_mask
1,Point1,1,2,Center-Middle,Center-Middle,2.596,4.448,2.304,9.078,4.639,2.252,2.378,0.006,-1.098,-0.286,0.972,1.098,1.013,0.0,-0.0,0.0,0.0,Unknown,Right-Middle,Serve,None,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point1,2,1,Right-Middle,Center-Back,1.399,3.212,2.103,11.437,8.255,3.488,4.737,1.191,-0.138,0.487,1.387,1.199,1.47,0.609,-0.629,0.102,1.2,Center-Middle,Center-Middle,Net-Shot-Bh,Serve,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point1,3,2,Center-Middle,Center-Middle,1.87,3.532,2.038,10.517,6.987,3.168,3.817,-0.72,-0.182,-0.552,-0.467,0.743,0.723,0.427,-0.29,-0.059,-0.834,Right-Middle,Center-Middle,Net-Lift,Net-Shot-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point1,4,1,Center-Middle,Left-Back,2.728,3.167,3.515,12.15,9.017,3.533,5.45,-0.138,-0.183,-0.925,2.1,0.229,2.295,-0.596,-0.253,-1.026,1.134,Center-Middle,Center-Middle,Smash,Net-Lift,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point1,5,2,Center-Middle,Center-Middle,2.811,2.767,3.078,11.008,8.245,3.933,4.308,0.221,0.583,0.488,-0.958,0.623,1.075,0.069,0.335,-0.366,-0.958,Center-Middle,Center,Block,Smash,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point1,6,1,Center,Unknown,3.158,11.008,0.0,0.0,0.0,4.308,0.0,-0.568,7.658,0.0,0.0,7.679,0.0,-0.379,9.006,0.0,0.0,Center-Middle,Center-Back,Net-Lift,Block,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point1,7,2,Left-Back,Center-Back,4.355,2.078,3.424,11.455,9.423,4.622,4.755,1.765,1.272,0.834,-1.405,2.176,1.634,1.108,8.268,0.0,0.0,Center,Unknown,Smash,Net-Lift,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,Point2,1,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,Left-Back,Unknown,Serve,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1,Point2,2,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Right-Middle,Net-Lift-Bh,Serve,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point2,3,2,Right-Middle,Right-Middle,0.732,3.811,3.829,10.823,7.665,2.889,4.123,-1.858,-0.461,1.239,-0.773,1.914,1.46,0.0,0.0,0.0,0.0,Unknown,Left-Front,Dropshot,Net-Lift-Bh,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,Point2,4,1,Left-Front,Left,3.583,5.998,4.19,6.086,0.613,0.702,0.614,-0.993,2.648,-1.6,-3.964,2.828,4.275,-1.991,1.527,-0.252,-3.307,Right-Middle,Center-Middle,Net-Lift,Dropshot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,5,2,Left,Center-Middle,3.53,10.705,3.285,10.765,0.252,4.005,4.065,0.94,-7.355,0.695,-0.715,7.415,0.997,-0.041,-3.67,-0.706,3.648,Left-Front,Left,Dropshot,Net-Lift,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,6,1,Left,Unknown,4.703,10.746,0.0,0.0,0.0,4.046,0.0,-2.113,7.396,0.0,0.0,7.692,0.0,-0.802,0.028,0.0,0.0,Center-Middle,Unknown,Net-Shot-Bh,Dropshot,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point2,7,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left,Unknown,Net-Shot,Net-Shot-Bh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point2,8,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point2,9,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Center-Middle,Net-Shot-Bh,Net-Shot-Bh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point2,10,1,Center-Middle,Center-Middle,2.43,3.218,2.151,10.067,6.855,3.482,3.367,0.16,-0.132,0.439,0.017,0.207,0.439,0.0,0.0,0.0,0.0,Unknown,Center-Middle,Net-Shot-Bh,Net-Shot-Bh,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,Point2,11,2,Center-Middle,Center-Middle,2.492,4.398,2.697,9.441,5.047,2.302,2.741,-0.098,-1.048,0.107,0.609,1.053,0.618,0.043,-0.819,0.379,-0.434,Center-Middle,Center-Back,Net-Shot-Bh,Net-Shot-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,12,1,Center-Back,Center,1.933,1.664,2.139,2.033,0.423,5.036,4.667,0.657,-1.686,0.451,-8.017,1.809,8.03,0.278,-1.36,0.278,-3.686,Center-Middle,Center-Middle,Clear,Net-Shot-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,13,2,Right-Middle,Center-Middle,1.517,4.134,2.165,10.665,6.563,2.566,3.965,-1.073,-0.784,-0.425,-0.615,1.329,0.748,-0.186,-1.101,0.012,3.849,Center-Back,Right-Front,Dropshot,Clear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,14,1,Right-Front,Center-Middle,1.074,6.019,1.778,9.071,3.132,0.681,2.371,1.516,2.669,0.812,-0.979,3.069,1.272,0.287,1.22,0.25,-1.032,Center-Middle,Right-Back,Net-Shot-Bh,Dropshot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,15,2,Center-Middle,Right-Back,2.753,3.932,3.69,12.057,8.179,2.768,5.357,0.163,-0.582,1.1,-2.007,0.604,2.289,1.435,1.784,1.634,2.552,Right-Front,Left-Front,Net-Lift,Net-Shot-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,16,1,Left-Front,Left-Back,3.719,4.939,4.061,12.228,7.297,1.761,5.528,-1.129,1.589,-1.471,2.178,1.949,2.628,-0.528,0.55,-0.203,0.093,Right-Back,Right-Back,Smash,Net-Lift,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,17,2,Center-Front,Right-Back,2.933,4.506,5.012,12.999,8.744,2.194,6.299,0.343,-1.156,2.422,-2.949,1.206,3.816,-0.45,0.248,0.544,0.441,Left-Front,Unknown,Block,Smash,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point2,18,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-Back,Unknown,Net-Shot,Block,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point2,19,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift-Bh,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point2,20,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Dropshot,Net-Lift-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point2,21,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Right,Net-Shot-Bh,Dropshot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point2,22,1,Right,Unknown,0.597,8.86,0.0,0.0,0.0,2.16,0.0,1.993,5.51,0.0,0.0,5.859,0.0,0.0,0.0,0.0,0.0,Unknown,Right-Back,Net-Lift-Bh,Net-Shot-Bh,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,Point2,23,2,Right,Right-Back,1.674,9.724,4.892,13.266,4.786,3.024,6.566,-0.916,-6.374,2.302,-3.216,6.439,3.955,0.641,-0.514,0.0,0.0,Right,Right,Dropshot,Net-Lift-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,Point2,24,1,Right,Unknown,0.832,10.151,0.0,0.0,0.0,3.451,0.0,1.758,6.801,0.0,0.0,7.025,0.0,0.564,0.286,0.0,0.0,Right-Back,Unknown,Net-Lift,Dropshot,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point2,25,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right,Unknown,FAULT,Net-Lift,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point3,1,1,Left-Back,Left-Back,3.719,0.954,3.949,11.877,10.925,5.746,5.177,-1.129,-2.396,-1.359,1.827,2.649,2.277,-0.0,0.0,-0.0,0.0,Unknown,Right-Back,Serve,None,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point3,2,2,Left-Back,Right-Back,4.348,2.215,4.802,12.377,10.172,4.485,5.677,1.758,1.135,2.212,-2.327,2.093,3.211,0.379,-0.761,0.515,0.302,Left-Back,Left,Net-Shot-Bh,Serve,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point3,3,1,Left,Unknown,4.473,10.045,0.0,0.0,0.0,3.345,0.0,-1.883,6.695,0.0,0.0,6.955,0.0,-0.127,7.909,0.0,0.0,Right-Back,Unknown,Net-Shot,Net-Shot-Bh,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point3,4,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left,Unknown,Net-Shot,Net-Shot,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point4,2,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Right-Front,Dropshot-Bh,Net-Shot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point4,3,1,Right-Front,Unknown,1.19,4.936,0.0,0.0,0.0,1.764,0.0,1.4,1.586,0.0,0.0,2.116,0.0,0.0,0.0,0.0,0.0,Unknown,Center,Block-Bh,Dropshot-Bh,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,Point4,4,2,Left-Middle,Center,3.882,3.423,2.874,5.581,2.382,3.277,1.119,1.292,-0.073,0.284,4.469,1.294,4.478,3.068,1.724,0.0,0.0,Right-Front,Center-Front,Net-Shot-Bh,Block-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,Point4,5,1,Center-Front,Unknown,1.79,5.264,0.0,0.0,0.0,1.436,0.0,0.8,1.914,0.0,0.0,2.074,0.0,1.91,1.681,0.0,0.0,Center,Unknown,Net-Lift-Bh,Net-Shot-Bh,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point4,6,2,Right,Unknown,0.314,8.204,0.0,0.0,0.0,1.504,0.0,-2.276,-4.854,0.0,0.0,5.361,0.0,-0.942,-1.876,0.0,0.0,Center-Front,Right-Middle,Dropshot-Bh,Net-Lift-Bh,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point4,7,1,Right-Middle,Unknown,1.55,3.597,0.0,0.0,0.0,3.103,0.0,1.04,0.247,0.0,0.0,1.069,0.0,-0.872,-3.25,0.0,0.0,Unknown,Unknown,Block-Bh,Dropshot-Bh,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point4,8,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-Middle,Unknown,Dropshot-Bh,Block-Bh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point5,1,2,Center-Middle,Left-Back,2.282,2.241,1.264,12.51,10.319,4.459,5.81,-0.308,1.109,-1.326,-2.46,1.151,2.795,0.0,-0.0,0.0,0.0,Unknown,Center-Middle,Serve,None,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point5,2,1,Center-Middle,Center-Middle,1.818,3.614,1.769,9.971,6.357,3.086,3.271,0.772,0.264,0.821,-0.079,0.816,0.825,0.221,0.654,-0.241,-1.209,Left-Back,Unknown,FAULT,Serve,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point6,1,2,Left,Unknown,3.997,13.217,0.0,0.0,0.0,6.517,0.0,1.407,-9.867,0.0,0.0,9.967,0.0,0.0,-0.0,0.0,0.0,Center-Middle,Unknown,Serve,None,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1
1,Point6,2,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Right-Middle,Net-Shot-Bh,Serve,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point6,3,2,Left,Right-Middle,4.04,9.222,4.169,9.226,0.129,2.522,2.526,1.45,-5.872,1.579,0.824,6.048,1.781,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Net-Shot-Bh,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,Point6,4,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-Middle,Unknown,Net-Lift,Net-Shot,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point6,5,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Dropshot,Net-Lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point6,6,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Dropshot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point6,7,2,Left,Unknown,3.806,11.664,0.0,0.0,0.0,4.964,0.0,1.216,-8.314,0.0,0.0,8.402,0.0,0.0,0.0,0.0,0.0,Unknown,Left-Front,Net-Lift-Bh,Net-Shot-Bh,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,Point6,8,1,Left-Front,Left,3.722,4.858,4.598,5.106,0.91,1.842,1.594,-1.132,1.508,-2.008,-4.944,1.886,5.336,0.055,-4.427,0.0,0.0,Unknown,Center-Middle,Smash,Net-Lift-Bh,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,Point6,9,2,Left-Front,Center-Middle,4.769,4.833,3.387,10.058,5.405,1.867,3.358,2.179,-1.483,0.797,-0.008,2.636,0.797,0.784,0.019,-0.907,3.709,Left-Front,Center,Block-Bh,Smash,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point6,10,1,Center,Unknown,3.417,11.664,0.0,0.0,0.0,4.964,0.0,-0.827,8.314,0.0,0.0,8.355,0.0,1.335,6.747,0.0,0.0,Center-Middle,Unknown,Net-Shot,Block-Bh,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point6,11,2,Left,Unknown,4.487,12.548,0.0,0.0,0.0,5.848,0.0,1.897,-9.198,0.0,0.0,9.392,0.0,0.849,-0.702,0.0,0.0,Center,Center-Middle,Net-Shot,Net-Shot,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point6,12,1,Center-Middle,Unknown,2.674,4.139,0.0,0.0,0.0,2.561,0.0,-0.084,0.789,0.0,0.0,0.793,0.0,1.414,-6.557,0.0,0.0,Unknown,Right,Net-Shot,Net-Shot,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point6,13,2,Left-Front,Right,4.543,4.788,4.879,5.059,0.432,1.912,1.641,1.953,-1.438,2.289,4.991,2.425,5.491,1.917,-0.666,0.0,0.0,Center-Middle,Unknown,Net-Kill,Net-Shot,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,Point7,1,2,Center-Front,Right,1.79,6.036,3.474,6.36,1.715,0.664,0.34,-0.8,-2.686,0.884,3.69,2.803,3.794,0.0,-0.0,0.0,0.0,Left-Front,Unknown,Serve,None,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point7,2,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right,Unknown,Net-Lift-Bh,Serve,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,3,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Clear,Net-Lift-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,4,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Smash,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,5,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Block,Smash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,6,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,7,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,8,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Smash,Net-Lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,9,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Block,Smash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,10,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,11,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,12,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Center-Middle,Clear,Net-Lift,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point7,13,2,Center-Middle,Center-Middle,3.176,3.901,2.594,10.76,6.884,2.799,4.06,0.586,-0.551,0.004,-0.71,0.804,0.71,0.0,0.0,0.0,0.0,Unknown,Center-Middle,Smash,Clear,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,Point7,14,1,Center-Middle,Left-Back,3.139,2.877,3.579,11.975,9.109,3.823,5.275,-0.549,-0.473,-0.989,1.925,0.725,2.164,0.031,-0.854,-0.821,1.012,Center-Middle,Right-Back,Block-Bh,Smash,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point7,15,2,Left-Middle,Right-Back,3.5,2.671,3.509,11.285,8.614,4.029,4.585,0.91,0.679,0.919,-1.235,1.135,1.539,0.323,0.184,-0.063,-0.618,Center-Middle,Unknown,Net-Lift-Bh,Block-Bh,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,Point8,1,1,Right,Unknown,0.573,7.757,0.0,0.0,0.0,1.057,0.0,2.017,4.407,0.0,0.0,4.847,0.0,-0.0,0.0,-0.0,0.0,Right-Back,Unknown,Serve,None,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1
1,Point8,2,2,Right,Unknown,1.549,9.332,0.0,0.0,0.0,2.632,0.0,-1.041,-5.982,0.0,0.0,6.072,0.0,0.388,-0.627,0.0,0.0,Right,Center,Net-Lift-Bh,Serve,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point8,3,1,Center,Unknown,1.843,8.389,0.0,0.0,0.0,1.689,0.0,0.747,5.039,0.0,0.0,5.094,0.0,-0.254,-0.816,0.0,0.0,Unknown,Unknown,Dropshot-Bh,Net-Lift-Bh,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point8,4,2,Right-Front,Unknown,1.668,4.672,0.0,0.0,0.0,2.028,0.0,-0.922,-1.322,0.0,0.0,1.612,0.0,-0.166,3.515,0.0,0.0,Center,Unknown,Drive-Bh,Dropshot-Bh,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,Point8,5,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Block-Bh,Drive-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point8,6,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Block-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point8,7,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point8,8,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point8,9,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Right-Middle,Net-Lift-Bh,Net-Shot-Bh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point8,10,2,Right,Right-Middle,1.376,9.737,4.342,9.839,2.968,3.037,3.139,-1.214,-6.387,1.752,0.211,6.501,1.765,0.0,0.0,0.0,0.0,Unknown,Unknown,Dropshot,Net-Lift-Bh,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,Point8,11,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-Middle,Unknown,Net-Shot-Bh,Dropshot,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Point8,12,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Net-Shot-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
